id,start_date,end_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture
36470,2018-04-05,,7.57,299839,white,tv,13,pg_13,Tada Never Falls in Love,False,,Comedy,Romance,School,Visual Arts,,https://cdn.myanimelist.net/images/anime/1446/91841l.jpg
36474,2018-10-07,,7.57,1052111,white,tv,24,r,Sword Art Online: Alicization,True,31765 39239 39597 40489 42128,Action,Adventure,Fantasy,Video Game,,https://cdn.myanimelist.net/images/anime/1424/142754l.jpg
36475,2018-04-08,,7.01,625427,white,tv,12,pg_13,Sword Art Online Alternative: Gun Gale Online,False,21881 37278 37362 37831 55994,Action,Military,Video Game,,,https://cdn.myanimelist.net/images/anime/1141/93288l.jpg
36480,2017-12-23,,7.53,79742,white,ova,2,r,Drifters,True,31339 37034 37046 38360,Action,Adult Cast,Adventure,Comedy,Fantasy,https://cdn.myanimelist.net/images/anime/1027/97819l.webp
33049,2019-01-12,,8.48,391847,white,movie,1,r,Fate/stay night: Heaven's Feel - II. Lost Butterfly,True,25537 33050,Action,Fantasy,Supernatural,,,https://cdn.myanimelist.net/images/anime/1974/98158l.jpg
36483,2019-01-12,,6.69,14973,white,tv,12,pg_13,B-Project: Zecchou*Emotion,True,33046 44081,Idols (Male),Music,,,,https://cdn.myanimelist.net/images/anime/1368/111378l.jpg
17277,2013-01-10,,6.23,14849,white,ova,5,pg_13,Code Geass: Oz the Reflection Picture Drama,False,1575,Action,Drama,Mecha,Military,School,https://cdn.myanimelist.net/images/anime/9/61133l.webp
36491,2017-01-07,,7.26,13534,white,ona,12,pg_13,Fights Break Sphere,False,36561 37176 39024 47548 51038 55151,Action,Adventure,Comedy,Romance,Supernatural,https://cdn.myanimelist.net/images/anime/6/88942l.jpg
36492,2017-10-11,,6.58,12310,white,ona,3,g,Road to You,False,37352,Drama,Romance,,,,https://cdn.myanimelist.net/images/anime/1559/102177l.jpg
36497,2017-02-25,,6.84,22090,white,movie,2,pg_13,Overlord Movie: Ple Ple Pleiades,False,29803 31138 34161 34428,Action,Comedy,Fantasy,,,https://cdn.myanimelist.net/images/anime/9/88121l.jpg
48956,2021-05-21,,7.12,2755,white,ona,400,pg_13,Wu Shang Shen Di 2nd Season,True,42187,Action,Adventure,Fantasy,Supernatural,,https://cdn.myanimelist.net/images/anime/1558/114920l.jpg
36500,2017-10-03,,6.5,4451,white,ona,13,pg_13,THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 2nd Season,True,35346 35883 37424,Comedy,,,,,https://cdn.myanimelist.net/images/anime/3/88309l.jpg
36502,2017-10-10,,6.64,11149,white,ona,24,g,MahoYome,True,35062 36501 51097,Parody,,,,,https://cdn.myanimelist.net/images/anime/1625/117605l.jpg
2123,2005-01-03,,7.06,21338,white,movie,1,pg,Digimon X-Evolution,False,552,Action,Adventure,Fantasy,Sci-Fi,,https://cdn.myanimelist.net/images/anime/6/30284l.jpg
36513,2018-04-11,,7.64,34161,white,tv,12,pg_13,Yotsuiro Biyori,False,,Adult Cast,Gourmet,Iyashikei,Seinen,Slice of Life,https://cdn.myanimelist.net/images/anime/1015/90727l.jpg
36515,2018-07-01,,5.99,23162,white,ona,6,r,Dies Irae: To the Ring Reincarnation,True,32271,Action,Super Power,,,,https://cdn.myanimelist.net/images/anime/1244/93395l.jpg
36517,2018-06-15,,6.08,58866,white,movie,1,pg_13,Batman Ninja,False,4094 37622 58964,Action,Martial Arts,Samurai,Time Travel,,https://cdn.myanimelist.net/images/anime/1351/95947l.webp
36516,2018-01-13,,6.21,173859,white,tv,20,pg_13,Beatless,False,37277 38020,Action,Drama,Romance,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1986/90184l.jpg
36520,2017-07-17,,5.23,2129,white,ona,3,g,Pikotaro's Lullaby La La By (Web),False,35739,Comedy,Parody,,,,https://cdn.myanimelist.net/images/anime/5/88197l.jpg
6582,2009-10-03,,7.83,8136,white,tv,26,pg_13,Tentai Senshi Sunred 2nd Season,True,5005 8196,Comedy,Gag Humor,Parody,Seinen,Super Power,https://cdn.myanimelist.net/images/anime/7/15051l.jpg
24835,2014-07-06,,6.17,8175,white,tv,13,pg_13,Mobile Suit Gundam-san,False,80 32158 33225 33226 33228 52520,Comedy,Mecha,Parody,,,https://cdn.myanimelist.net/images/anime/13/67549l.jpg
13093,2012-08-23,,7.28,44989,white,ova,1,pg_13,Mysterious Girlfriend X: A Mysterious Summer Festival,False,12467,Ecchi,Mystery,Romance,Seinen,,https://cdn.myanimelist.net/images/anime/1466/126659l.jpg
36525,2018-04-13,,5.94,63404,white,tv,12,r,Dorei-ku The Animation,False,,Adult Cast,Drama,High Stakes Game,Psychological,Suspense,https://cdn.myanimelist.net/images/anime/1801/90264l.jpg
3626,1996-04-25,,7.38,11324,white,ova,4,pg_13,Mobile Suit Gundam Wing: Operation Meteor,False,90,Action,Adventure,Drama,Mecha,Military,https://cdn.myanimelist.net/images/anime/1114/118424l.jpg
36522,2018-02-23,,7.49,48758,white,tv,12,pg_13,Spiritpact: Bond of the Underworld,True,33605,Action,Boys Love,Comedy,Supernatural,,https://cdn.myanimelist.net/images/anime/1328/90485l.webp
36531,2018-01-06,,6.77,4415,white,tv,76,pg,Bullet Train Transforming Robot Shinkalion The Animation,False,34985 36857 38114 39967 46381 51324 57798,Action,Kids,Mecha,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1679/126371l.jpg
2205,2007-03-23,,6.75,15982,white,ova,1,pg_13,Bakuretsu Tenshi: Infinity,False,109 2212,Action,Comedy,Mecha,Sci-Fi,,https://cdn.myanimelist.net/images/anime/11/21537l.jpg
22443,1993-08-21,,6.13,1391,white,ova,1,g,Hello Kitty in Heidi,False,4023 15577 17955 18587 22461 23915,Kids,,,,,https://cdn.myanimelist.net/images/anime/6/58661l.jpg
36538,2018-09-29,,8.41,73333,white,movie,1,pg_13,Natsume's Book of Friends Movie: Ephemeral Bond,True,34591 42894 55823,Iyashikei,Mythology,Shoujo,Slice of Life,Supernatural,https://cdn.myanimelist.net/images/anime/1250/94846l.jpg
36544,2017-08-05,,6.29,3941,white,ona,12,pg_13,Black and White Warriors,True,33562 49208,Action,Comedy,Supernatural,,,https://cdn.myanimelist.net/images/anime/12/88317l.jpg
36548,2018-01-08,,6.98,187833,white,tv,12,r,Kokkoku,False,,Adult Cast,Drama,Mystery,Psychological,Seinen,https://cdn.myanimelist.net/images/anime/8/89987l.jpg
36545,2017-02-24,,7.37,7554,white,ona,15,pg_13,Fox Spirit Matchmaker 5th Season,True,36823 36824,Comedy,Historical,Romance,Supernatural,,https://cdn.myanimelist.net/images/anime/5/88318l.jpg
56588,2023-10-08,,6.37,911,white,tv,24,g,Ochibi-san,False,28149 56882,Iyashikei,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/1476/138339l.jpg
49285,2021-10-03,,7.0,5583,white,tv,51,g,Waccha PriMagi!,False,50790 51538,Idols (Female),Mahou Shoujo,Music,,,https://cdn.myanimelist.net/images/anime/1522/117595l.jpg
36556,2018-11-17,,6.54,3657,white,movie,1,r,PEACE MAKER KUROGANE – Belief & Friend,True,33185,Action,Comedy,Historical,Samurai,Shounen,https://cdn.myanimelist.net/images/anime/1274/99215l.jpg
36561,2017-09-30,,7.64,5413,white,ona,2,pg_13,Fights Break Sphere Specials,True,36491 37176,Action,Adventure,Fantasy,Mythology,,https://cdn.myanimelist.net/images/anime/2/88360l.jpg
36563,2018-04-06,,7.88,511502,white,tv,13,r,Megalobox,False,2402 37703 40729,Adult Cast,Combat Sports,Sci-Fi,Sports,,https://cdn.myanimelist.net/images/anime/1958/93533l.jpg
36564,2017-10-12,,5.49,8466,white,ona,1,g,Paper Rabbit Rope x Boruto: Naruto Next Generations,False,30151 34566,Comedy,,,,,https://cdn.myanimelist.net/images/anime/3/88377l.jpg
36565,2018-04-07,,7.38,34386,white,tv,25,pg_13,Major 2nd,True,9890 32324 40504,Shounen,Sports,Team Sports,,,https://cdn.myanimelist.net/images/anime/1346/129555l.jpg
36566,2018-04-13,,6.86,2909,white,movie,1,g,Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,True,966 34244 38629,Comedy,Seinen,,,,https://cdn.myanimelist.net/images/anime/1744/98535l.jpg
36569,2016-09-30,,6.45,6390,white,ona,10,pg_13,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,False,33834,Comedy,Parody,,,,https://cdn.myanimelist.net/images/anime/3/89815l.jpg
36587,2019-10-05,,6.74,68436,white,tv,12,pg_13,Granblue Fantasy: The Animation Season 2,True,31629 34454 40873,Action,Adventure,Fantasy,,,https://cdn.myanimelist.net/images/anime/1948/103308l.jpg
36593,2018-02-04,,7.83,17565,white,tv,49,g,Hug tto! Precure,False,603 1534 1929 1932 3692 5684 7645 9893 12191 16419 21407 28669 31884 34290 36995 37501 38578 38672 40587 40610 44191 50281 53716 54650 57390,Action,Fantasy,Mahou Shoujo,,,https://cdn.myanimelist.net/images/anime/1220/92883l.jpg
41206,2019-11-22,,6.75,6543,white,ona,5,g,Digimon Adventure: 20th Memorial Story,True,36466 38088,Adventure,Drama,,,,https://cdn.myanimelist.net/images/anime/1554/105788l.webp
36625,2017-04-07,,7.02,16461,white,ova,1,r,Ajin Part 2 OVA,False,33253,Action,Horror,Mystery,Seinen,Supernatural,https://cdn.myanimelist.net/images/anime/1575/132721l.jpg
36632,2018-10-10,,4.87,134816,white,tv,10,r+,"My Sister, My Writer",False,39397,Comedy,Ecchi,Romance,,,https://cdn.myanimelist.net/images/anime/1359/96152l.webp
36633,2019-01-11,,7.19,398717,white,tv,12,r,Date A Live III,True,24655 41461,Action,Fantasy,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/1055/100468l.jpg
36636,2011-01-21,,5.58,490,white,ona,3,g,Ankoku Cat VS,True,6721,Action,Comedy,,,,https://cdn.myanimelist.net/images/anime/2/88532l.jpg
36637,2016-10-18,,6.45,3588,white,ona,1,g,Akashic Re:cords,False,,Fantasy,Strategy Game,,,,https://cdn.myanimelist.net/images/anime/5/88533l.jpg
36646,2017-10-20,,5.79,1493,white,ona,1,g,Daitai 3-pun de Wakaru .hack History,False,3269,Comedy,Video Game,,,,https://cdn.myanimelist.net/images/anime/12/88542l.jpg
39547,2020-07-10,,8.35,734692,white,tv,12,pg_13,My Teen Romantic Comedy SNAFU Climax!,True,23847 46431,Comedy,Love Polygon,Romance,School,,https://cdn.myanimelist.net/images/anime/1958/107912l.jpg
36649,2018-07-06,,8.47,870281,white,tv,24,r,Banana Fish,False,44086,Action,Adventure,Delinquents,Drama,Organized Crime,https://cdn.myanimelist.net/images/anime/1190/93472l.jpg
36652,2018-04-09,,7.31,128678,white,tv,12,pg_13,Forest of Piano,False,2594 37975,Drama,Music,School,Seinen,,https://cdn.myanimelist.net/images/anime/1501/91916l.webp
36653,2018-10-22,,7.67,162805,white,tv,13,pg_13,Tsurune: Kazemai High School Kyudo Club,False,38921 43556,School,Sports,,,,https://cdn.myanimelist.net/images/anime/1360/93571l.jpg
36654,2018-07-23,,6.7,19055,white,tv,12,pg_13,We Rent Tsukumogami,False,,Anthropomorphic,Historical,Mythology,Supernatural,,https://cdn.myanimelist.net/images/anime/1373/107550l.jpg
36655,2018-04-10,,5.67,11336,white,tv,12,r,Fist of the Blue Sky: Regenesis,True,1541 37388,Action,Historical,Martial Arts,Seinen,,https://cdn.myanimelist.net/images/anime/1289/90752l.jpg
36666,2017-03-27,,5.88,1165,white,tv,13,g,Stitch & Ai,False,5027,Adventure,Kids,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/1524/91642l.jpg
31952,2016-07-08,,7.17,306631,white,tv,12,pg_13,This Art Club Has a Problem!,False,,Comedy,Romance,School,Seinen,Visual Arts,https://cdn.myanimelist.net/images/anime/3/80688l.jpg
11577,2013-04-20,,8.45,597512,white,movie,1,pg_13,Steins;Gate: The Movie - Load Region of Déjà Vu,True,10863,Drama,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1611/112806l.webp
36683,2017-02-25,,6.85,21978,white,movie,1,g,Overlord Movie: Manner Movie,False,34161 34428,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1711/122075l.jpg
36686,2015-12-29,,7.31,8376,white,ova,0,pg_13,Hifuu Club Activity Record: The Sealed Esoteric History,False,9874 9875 55315,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/9/88676l.jpg
36688,2018-03-28,,6.91,96062,white,ova,1,r+,The Testament of Sister New Devil Departures,True,30365 39480,Action,Ecchi,Fantasy,Harem,Mythology,https://cdn.myanimelist.net/images/anime/1395/95778l.jpg
23149,2014-01-11,,5.57,589,white,tv,12,g,47 Todoufuken R,True,27589 40641,Comedy,Kids,,,,https://cdn.myanimelist.net/images/anime/9/59935l.jpg
36699,2023-07-14,,7.62,79407,white,movie,1,pg_13,The Boy and the Heron,False,,Adventure,Anthropomorphic,Award Winning,Drama,Fantasy,https://cdn.myanimelist.net/images/anime/1126/139654l.jpg
36702,2018-01-13,,7.89,72701,white,movie,1,r,Attack on Titan: The Roar of Awakening,True,23777 25777,Action,Drama,Gore,Shounen,Survival,https://cdn.myanimelist.net/images/anime/1710/95650l.jpg
36704,2018-07-12,,7.6,182283,white,tv,12,pg_13,Free! Dive to the Future,True,22265 35191 38027 38400 39014,School,Sports,,,,https://cdn.myanimelist.net/images/anime/1243/95025l.jpg
36726,2018-07-14,,6.99,303926,white,tv,12,r+,Yuuna and the Haunted Hot Springs,False,36950,Comedy,Ecchi,Harem,Romance,Shounen,https://cdn.myanimelist.net/images/anime/1462/98802l.jpg
55774,2024-01-09,,7.28,55424,white,tv,12,pg_13,"'Tis Time for ""Torture,"" Princess",False,58524,Comedy,Fantasy,Gourmet,Shounen,,https://cdn.myanimelist.net/images/anime/1056/139398l.jpg
36745,2016-06-26,,4.89,1060,white,ona,1,g,1/100 RICE Planting,False,,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/12/88866l.jpg
36746,2015-06-28,,5.13,1041,white,ona,1,g,1/100 SHIBUYA Crossing,False,36745 36747,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/2/88867l.jpg
37799,2018-10-09,,6.45,890393,white,tv,12,r,Tokyo Ghoul:re 2nd Season,True,36511,Action,Fantasy,Gore,Horror,Psychological,https://cdn.myanimelist.net/images/anime/1545/121995l.webp
36747,2017-07-24,,5.09,1094,white,ona,1,g,1/100 Train Station,False,,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/3/88868l.jpg
2014,2001-04-07,,7.38,11720,white,tv,26,pg_13,You're Under Arrest: Fast & Furious,True,1372 1577 2010 2011 2013 3000 4162,Action,Adult Cast,Comedy,Detective,Seinen,https://cdn.myanimelist.net/images/anime/9/21852l.jpg
36753,2016-03-28,,5.83,1767,white,ona,1,pg,Hunch,False,,Boys Love,Music,,,,https://cdn.myanimelist.net/images/anime/1005/124488l.jpg
1277,1992-12-16,,6.59,5760,white,ova,4,pg_13,Ys II: Castle in the Heavens,True,1276,Adventure,Drama,Fantasy,Mythology,,https://cdn.myanimelist.net/images/anime/1984/110828l.webp
36754,2018-04-02,,7.54,172632,white,tv,26,pg_13,Kakuriyo: Bed and Breakfast for Spirits,False,58772,Adult Cast,Drama,Fantasy,Gourmet,Isekai,https://cdn.myanimelist.net/images/anime/1035/95056l.webp
17437,2014-01-25,,7.61,24926,white,movie,1,pg_13,THE IDOLM@STER MOVIE: BEYOND THE BRILLIANT FUTURE!,True,14835,Comedy,Drama,Idols (Female),Music,,https://cdn.myanimelist.net/images/anime/2/71801l.webp
36777,2018-04-26,,6.74,9476,white,ova,1,pg_13,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,True,856 30901,Comedy,Fantasy,,,,https://cdn.myanimelist.net/images/anime/1747/105151l.jpg
36783,2017-11-11,,7.13,5828,white,ona,1,pg_13,Girls und Panzer Compilation: The 63rd National High School Sensha-do Games,False,14131 18619,Action,CGDCT,Military,School,,https://cdn.myanimelist.net/images/anime/1429/90829l.jpg
18121,2013-07-07,,6.69,32216,white,tv,12,pg_13,Teekyu 2,True,15125 20473 21201,Comedy,School,Shounen,,,https://cdn.myanimelist.net/images/anime/1432/98659l.webp
48864,2021-04-30,,6.07,474,white,ona,1,g,Ndaho Kekkon Omedetou!!,False,,Music,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/1130/114687l.jpg
36784,2018-01-05,,6.37,8670,white,tv,12,g,Working Buddies!,False,37646,Anthropomorphic,Comedy,Workplace,,,https://cdn.myanimelist.net/images/anime/10/88930l.jpg
36789,2013-12-05,,7.05,9657,white,movie,1,g,Golden Time,False,,Comedy,Fantasy,,,,https://cdn.myanimelist.net/images/anime/3/89350l.jpg
36790,2016-02-18,,6.64,2613,white,ona,10,pg_13,Ling Yu 2nd Season,True,36291 36791,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/13/88949l.jpg
36792,2019-01-16,,6.79,116604,white,ova,2,pg_13,Eromanga Sensei OVA,False,32901,Comedy,Ecchi,Otaku Culture,Romance,,https://cdn.myanimelist.net/images/anime/1582/96343l.jpg
36793,2018-04-04,,6.85,343384,white,tv,12,pg_13,Real Girl,False,37956,Otaku Culture,Romance,School,Shoujo,,https://cdn.myanimelist.net/images/anime/1327/93616l.jpg
36797,2018-01-09,,5.83,3119,white,tv,12,pg,gdgd men's Party,True,16726 39690,Comedy,Fantasy,,,,https://cdn.myanimelist.net/images/anime/4/88981l.jpg
36799,2016-03-17,,5.61,1114,white,ona,1,g,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,False,35965,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/11/89017l.jpg
36800,2018-04-07,,7.1,32679,white,tv,12,pg_13,Amanchu! Advance,True,31771 33818,Iyashikei,School,Shounen,Slice of Life,,https://cdn.myanimelist.net/images/anime/1095/95063l.jpg
36803,2018-04-07,,7.25,28230,white,movie,1,pg_13,Servamp Movie: Alice in the Garden,False,31229,Action,Fantasy,Josei,Vampire,,https://cdn.myanimelist.net/images/anime/5/89004l.webp
36805,2017-08-11,,5.96,3564,white,ona,13,g,Kirara Fantasia,False,9331 9776 11079 11239 15911 23269 24765 32555 32924 34914,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/5/89006l.jpg
36816,2018-05-18,,6.53,41278,white,movie,1,r,Godzilla: City on the Edge of Battle,True,33783 37897,Action,Adventure,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/1748/98537l.jpg
36817,2018-07-05,,6.75,151855,white,tv,12,pg_13,Miss Caretaker of Sunohara-sou,False,,Comedy,Ecchi,Harem,,,https://cdn.myanimelist.net/images/anime/1539/124746l.jpg
29629,1977,,4.91,1269,white,movie,1,g,Coffee Break,False,5299,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/9/71261l.jpg
36823,2016-11-18,,7.43,8638,white,ona,8,pg_13,Fox Spirit Matchmaker 4th Season,True,33446 36545,Comedy,Historical,Romance,Supernatural,,https://cdn.myanimelist.net/images/anime/1528/90722l.jpg
41084,2022-07-06,,8.63,449679,white,tv,12,r,Made in Abyss: The Golden City of the Scorching Sun,True,36862 52149 54250,Adventure,Drama,Fantasy,Gore,Mystery,https://cdn.myanimelist.net/images/anime/1864/122519l.jpg
36824,2017-11-24,,7.34,7551,white,ona,26,pg_13,Fox Spirit Matchmaker 6th Season,True,36545 38533,Comedy,Historical,Romance,Supernatural,,https://cdn.myanimelist.net/images/anime/1739/108980l.jpg
36828,2018-04-08,,5.98,77072,white,tv,12,pg_13,Caligula,False,,Action,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1910/93404l.webp
36838,2018-01-08,,8.81,214344,white,tv,12,pg_13,Gintama.: Silver Soul Arc,True,35843 37491,Action,Comedy,Gag Humor,Historical,Parody,https://cdn.myanimelist.net/images/anime/12/89603l.webp
36840,2018-01-08,,5.59,39665,white,ona,12,rx,"25-Year-Old High School Girl, I Wouldn’t Do This with a Kid",False,,Hentai,Josei,School,,,https://cdn.myanimelist.net/images/anime/12/89091l.webp
28045,1929-03-12,,4.81,1223,white,movie,1,g,The Golden Flower,False,,Action,Adventure,Fantasy,Historical,,https://cdn.myanimelist.net/images/anime/1807/129532l.jpg
36848,2017-12-21,,7.04,37084,white,ona,15,pg_13,Cupid’s Chocolates II,True,32323 40835,Comedy,Harem,Romance,School,,https://cdn.myanimelist.net/images/anime/5/89258l.jpg
36855,2017-11-17,,6.91,19395,white,ona,24,g,"Love, Chunibyou and Other Delusions!: Take On Me Mini-Theater",False,35608,Comedy,,,,,https://cdn.myanimelist.net/images/anime/2/89558l.jpg
36858,2018-10-06,,6.21,5617,white,movie,1,pg_13,Garo: The Fleeting Cherry Blossom,True,28537,Action,Fantasy,Mythology,Supernatural,,https://cdn.myanimelist.net/images/anime/1428/93934l.jpg
37104,2018-01-12,,5.99,3104,white,ona,11,pg_13,Slow Start: Web Yokoku Movie,False,35540,CGDCT,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/8/90006l.jpg
36861,2017-12-01,,5.92,4839,white,ona,1,g,Sorcery in the Big City,False,30757 39465 40415,Action,Detective,Fantasy,,,https://cdn.myanimelist.net/images/anime/3/89169l.jpg
36862,2020-01-17,,8.61,467603,white,movie,1,r,Made in Abyss: Dawn of the Deep Soul,True,34599 37515 40897 41084,Adventure,Drama,Fantasy,Gore,Mystery,https://cdn.myanimelist.net/images/anime/1502/110723l.jpg
36864,2018-04-06,,6.82,181833,white,tv,25,pg_13,My Sweet Tyrant,False,,Comedy,Josei,Romance,School,,https://cdn.myanimelist.net/images/anime/1404/90601l.jpg
12591,2001,,6.78,2309,white,ova,3,g,Ojamajo Doremi OVA,False,352,Comedy,Educational,Mahou Shoujo,,,https://cdn.myanimelist.net/images/anime/1327/117362l.jpg
36871,2019-04-01,,6.69,28348,white,ona,13,r,Ultraman,False,3444 39935 57303,Action,Sci-Fi,Seinen,Super Power,,https://cdn.myanimelist.net/images/anime/1774/116478l.jpg
36873,2018-07-04,,6.96,154644,white,tv,10,r,Back Street Girls: Gokudols,False,,Comedy,Ecchi,Magical Sex Shift,Organized Crime,Seinen,https://cdn.myanimelist.net/images/anime/1484/93140l.jpg
36875,2018-01-23,,5.57,4066,white,ona,1,pg_13,Akuma no Memumemu-chan,False,,Comedy,Ecchi,Mythology,Shounen,,https://cdn.myanimelist.net/images/anime/1789/106695l.webp
30018,1935,,5.42,545,white,movie,1,g,Norakuro Nitouhei,True,4395 5871 30019 35403,Kids,,,,,https://cdn.myanimelist.net/images/anime/3/71980l.jpg
10563,1979-09-15,,5.98,873,white,movie,1,pg_13,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,False,10554,Drama,Sports,,,,https://cdn.myanimelist.net/images/anime/9/29016l.jpg
36882,2019-07-08,,6.71,706145,white,tv,13,pg_13,Arifureta: From Commonplace to World's Strongest,True,40083 40239 40507 46971 49700,Action,Adventure,Fantasy,Harem,Isekai,https://cdn.myanimelist.net/images/anime/1776/97682l.webp
