ids,recommendations,pictures,id
"[898, 901, 900, 906, 896, 902, 905, 894, 895, 15809]","[""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: The Tree of Might', 'Dragon Ball Z: Bojack Unbound', 'Dragon Ball Z: Fusion Reborn', 'Dragon Ball Z: Dead Zone', ""Dragon Ball Z: The World's Strongest"", 'The Devil is a Part-Timer!']","['https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/90343l.jpg', 'https://cdn.myanimelist.net/images/anime/1017/90344l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg']",898
"[898, 900, 901, 902, 896, 906, 895, 905, 894, 15809]","[""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: Bojack Unbound', 'Dragon Ball Z: The Tree of Might', 'Dragon Ball Z: Wrath of the Dragon', ""Dragon Ball Z: The World's Strongest"", 'Dragon Ball Z: Fusion Reborn', 'Dragon Ball Z: Dead Zone', 'The Devil is a Part-Timer!']","['https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1017/90344l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/90343l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg']",899
"[900, 902, 898, 901, 896, 906, 905, 895, 894, 15809]","['Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: Bojack Unbound', ""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: The Tree of Might', 'Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: Fusion Reborn', ""Dragon Ball Z: The World's Strongest"", 'Dragon Ball Z: Dead Zone', 'The Devil is a Part-Timer!']","['https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1017/90344l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/90343l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg']",900
"[901, 898, 906, 905, 900, 902, 896, 50265, 14837, 38691]","['Dragon Ball Z: Broly - The Legendary Super Saiyan', ""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: Fusion Reborn', 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: Bojack Unbound', 'Dragon Ball Z: The Tree of Might', 'Spy x Family', 'Dragon Ball Z: Battle of Gods', 'Dr. Stone']","['https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1734/93678l.jpg', 'https://cdn.myanimelist.net/images/anime/1613/102576l.jpg']",901
"[902, 900, 905, 898, 906, 901, 896, 894, 895, 15809]","['Dragon Ball Z: Bojack Unbound', 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: Fusion Reborn', ""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: The Tree of Might', 'Dragon Ball Z: Dead Zone', ""Dragon Ball Z: The World's Strongest"", 'The Devil is a Part-Timer!']","['https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/90343l.jpg', 'https://cdn.myanimelist.net/images/anime/1017/90344l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg']",902
"[901, 900, 902, 898, 906, 896, 905, 895, 894, 9919]","['Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: Bojack Unbound', ""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: The Tree of Might', 'Dragon Ball Z: Fusion Reborn', ""Dragon Ball Z: The World's Strongest"", 'Dragon Ball Z: Dead Zone', 'Blue Exorcist']","['https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1017/90344l.jpg', 'https://cdn.myanimelist.net/images/anime/1258/90343l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75195l.jpg']",903
"[894, 900, 895, 896, 36896, 898, 37349, 901, 902, 28999]","['Dragon Ball Z: Dead Zone', 'Dragon Ball Z: Super Android 13!', ""Dragon Ball Z: The World's Strongest"", 'Dragon Ball Z: The Tree of Might', 'My Hero Academia: Two Heroes', ""Dragon Ball Z: Cooler's Revenge"", 'Goblin Slayer', 'Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: Bojack Unbound', 'Charlotte']","['https://cdn.myanimelist.net/images/anime/1258/90343l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1017/90344l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1736/93138l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1719/95621l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/12/74683l.jpg']",904
"[905, 906, 901, 902, 898, 900, 896, 223, 14837, 20507]","['Dragon Ball Z: Fusion Reborn', 'Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: Broly - The Legendary Super Saiyan', 'Dragon Ball Z: Bojack Unbound', ""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: The Tree of Might', 'Dragon Ball', 'Dragon Ball Z: Battle of Gods', 'Noragami']","['https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/1887/92364l.jpg', 'https://cdn.myanimelist.net/images/anime/1734/93678l.jpg', 'https://cdn.myanimelist.net/images/anime/1886/128266l.jpg']",905
"[906, 905, 901, 898, 902, 900, 896, 15809, 223, 22535]","['Dragon Ball Z: Wrath of the Dragon', 'Dragon Ball Z: Fusion Reborn', 'Dragon Ball Z: Broly - The Legendary Super Saiyan', ""Dragon Ball Z: Cooler's Revenge"", 'Dragon Ball Z: Bojack Unbound', 'Dragon Ball Z: Super Android 13!', 'Dragon Ball Z: The Tree of Might', 'The Devil is a Part-Timer!', 'Dragon Ball', 'Parasyte: The Maxim']","['https://cdn.myanimelist.net/images/anime/1704/93676l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/93675l.jpg', 'https://cdn.myanimelist.net/images/anime/1451/121524l.jpg', 'https://cdn.myanimelist.net/images/anime/1113/121523l.jpg', 'https://cdn.myanimelist.net/images/anime/1730/93672l.jpg', 'https://cdn.myanimelist.net/images/anime/1723/93670l.jpg', 'https://cdn.myanimelist.net/images/anime/1956/90345l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg', 'https://cdn.myanimelist.net/images/anime/1887/92364l.jpg', 'https://cdn.myanimelist.net/images/anime/3/73178l.jpg']",906
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",907
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",908
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",909
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",910
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",914
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",915
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",916
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",917
"[918, 15335, 7472, 32366, 33255, 40911, 37521, 32182, 38234, 4081]","['Gintama', 'Gintama: The Movie: The Final Chapter: Be Forever Yorozuya', 'Gintama: The Movie', 'Gintama: Love Incense Arc', 'The Disastrous Life of Saiki K.', 'Moriarty the Patriot', 'Vinland Saga', 'Mob Psycho 100', 'One Piece: Stampede', ""Natsume's Book of Friends""]","['https://cdn.myanimelist.net/images/anime/10/73274l.jpg', 'https://cdn.myanimelist.net/images/anime/10/51723l.jpg', 'https://cdn.myanimelist.net/images/anime/4/28803l.jpg', 'https://cdn.myanimelist.net/images/anime/1962/133573l.jpg', 'https://cdn.myanimelist.net/images/anime/11/80167l.jpg', 'https://cdn.myanimelist.net/images/anime/1464/108330l.jpg', 'https://cdn.myanimelist.net/images/anime/1500/103005l.jpg', 'https://cdn.myanimelist.net/images/anime/8/80356l.jpg', 'https://cdn.myanimelist.net/images/anime/1221/100550l.jpg', 'https://cdn.myanimelist.net/images/anime/1681/108439l.jpg']",918
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",919
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",929
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",930
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",933
